T/1	Light:0	Pupil:0	Pupil:1	Pupil:2	
1785	0.4100	0.0000	0.0000	2.0000	
1786	0.4100	0.0000	0.0000	2.0000	
1787	0.4100	0.0000	0.0000	2.0000	
1788	0.4100	0.0000	0.0000	2.0000	
1789	0.4100	0.0000	0.0000	2.0000	
1790	0.4100	0.0000	0.0000	2.0000	
1791	0.4100	0.0000	0.0000	2.0000	
1792	0.4100	0.0000	0.0000	2.0000	
1793	0.4100	0.0000	0.0000	2.0000	
1794	0.4100	0.0000	0.0000	2.0000	
1795	0.4100	0.0000	0.0000	2.0000	
1796	0.4100	0.0000	0.0000	2.0000	
1797	0.4100	0.0000	0.0000	2.0000	
1798	0.4100	0.0000	0.0000	2.0000	
1799	0.4100	0.0000	0.0000	2.0000	
1800	0.4100	0.0000	0.0000	2.0000	
1801	0.4100	0.0000	0.0000	2.0000	
1802	0.7900	0.0000	0.0000	2.0000	
1803	0.7900	0.0000	0.0000	2.0000	
1804	0.7900	0.0000	0.0000	2.0000	
1805	0.7900	0.0000	0.0000	2.0000	
1806	0.7900	0.0000	0.0000	2.0000	
1807	0.7900	0.0000	0.0000	2.0000	
1808	0.7900	0.0000	0.0000	2.0000	
1809	0.7900	0.0000	0.0000	2.0000	
1810	0.7900	0.0000	0.0000	2.0000	
1811	0.7900	0.0000	0.0000	2.0000	
1812	0.7900	0.0000	0.0000	2.0000	
1813	0.7900	0.0000	0.0000	2.0000	
1814	0.7900	0.0000	0.0000	2.0000	
1815	0.7900	0.0000	0.0000	2.0000	
1816	0.7900	0.0000	0.0000	2.0000	
1817	0.7900	0.0000	0.0000	2.0000	
1818	0.7900	0.0000	0.0000	2.0000	
1819	0.7900	0.0000	0.0000	2.0000	
1820	0.7900	0.0000	0.0000	2.0000	
1821	0.7900	0.0000	0.0000	2.0000	
1822	0.7900	0.0000	0.0000	2.0000	
1823	0.7900	0.0000	0.0000	2.0000	
1824	0.7900	0.0000	0.0000	2.0000	
1825	0.7900	0.0000	0.0000	2.0000	
1826	0.4100	0.0000	0.0000	2.0000	
1827	0.4100	0.0000	0.0000	2.0000	
1828	0.4100	0.0000	0.0000	2.0000	
1829	0.4100	0.0000	0.0000	2.0000	
1830	0.4100	0.0000	0.0000	2.0000	
1831	0.4100	0.0000	0.0000	2.0000	
1832	0.4100	0.0000	0.0000	2.0000	
1833	0.4100	0.0000	0.0000	2.0000	
1834	0.4100	0.0000	0.0000	2.0000	
1835	0.4100	0.0000	0.0000	2.0000	
1836	0.4100	0.0000	0.0000	2.0000	
1837	0.4100	0.0000	0.0000	2.0000	
1838	0.4100	0.0000	0.0000	2.0000	
1839	0.4100	0.0000	0.0000	2.0000	
1840	0.4100	0.0000	0.0000	2.0000	
1841	0.4100	0.0000	0.0000	2.0000	
1842	0.4100	0.0000	0.0000	2.0000	
1843	0.4100	0.0000	0.0000	2.0000	
1844	0.4100	0.0000	0.0000	2.0000	
1845	0.4100	0.0000	0.0000	2.0000	
1846	0.4100	0.0000	0.0000	2.0000	
1847	0.4100	0.0000	0.0000	2.0000	
1848	0.4100	0.0000	0.0000	2.0000	
1849	0.4100	0.0000	0.0000	2.0000	
1850	0.4100	0.0000	0.0000	2.0000	
1851	0.4100	0.0000	0.0000	2.0000	
1852	0.4100	0.0000	0.0000	2.0000	
1853	0.4100	0.0000	0.0000	2.0000	
1854	0.4100	0.0000	0.0000	2.0000	
1855	0.4100	0.0000	0.0000	2.0000	
1856	0.4100	0.0000	0.0000	2.0000	
1857	0.4100	0.0000	0.0000	2.0000	
1858	0.4100	0.0000	0.0000	2.0000	
1859	0.4100	0.0000	0.0000	2.0000	
1860	0.4100	0.0000	0.0000	2.0000	
1861	0.4100	0.0000	0.0000	2.0000	
1862	0.4100	0.0000	0.0000	2.0000	
1863	0.4100	0.0000	0.0000	2.0000	
1864	0.4100	0.0000	0.0000	2.0000	
1865	0.4100	0.0000	0.0000	2.0000	
1866	0.4100	0.0000	0.0000	2.0000	
1867	0.4100	0.0000	0.0000	2.0000	
1868	0.4100	0.0000	0.0000	2.0000	
1869	0.4100	0.0000	0.0000	2.0000	
1870	0.4100	0.0000	0.0000	2.0000	
1871	0.4100	0.0000	0.0000	2.0000	
1872	0.4100	0.0000	0.0000	2.0000	
1873	0.4100	0.0000	0.0000	2.0000	
1874	0.4100	0.0000	0.0000	2.0000	
1875	0.4100	0.0000	0.0000	2.0000	
1876	0.4100	0.0000	0.0000	2.0000	
1877	0.4100	0.0000	0.0000	2.0000	
1878	0.4100	0.0000	0.0000	2.0000	
1879	0.4100	0.0000	0.0000	2.0000	
1880	0.4100	0.0000	0.0000	2.0000	
1881	0.4100	0.0000	0.0000	2.0000	
1882	0.4100	0.0000	0.0000	2.0000	
1883	0.4100	0.0000	0.0000	2.0000	
1884	0.4100	0.0000	0.0000	2.0000	
1885	0.4100	0.0000	0.0000	2.0000	
1886	0.4100	0.0000	0.0000	2.0000	
1887	0.4100	0.0000	0.0000	2.0000	
1888	0.4100	0.0000	0.0000	2.0000	
1889	0.4100	0.0000	0.0000	2.0000	
1890	0.4100	0.0000	0.0000	2.0000	
1891	0.4100	0.0000	0.0000	2.0000	
1892	0.4100	0.0000	0.0000	2.0000	
1893	0.4100	0.0000	0.0000	2.0000	
1894	0.4100	0.0000	0.0000	2.0000	
1895	0.4100	0.0000	0.0000	2.0000	
1896	0.4100	0.0000	0.0000	2.0000	
1897	0.4100	0.0000	0.0000	2.0000	
1898	0.4100	0.0000	0.0000	2.0000	
1899	0.4100	0.0000	0.0000	2.0000	
1900	0.4100	0.0000	0.0000	2.0000	
1901	0.4100	0.0000	0.0000	2.0000	
1902	0.4100	0.0000	0.0000	2.0000	
1903	0.4100	0.0000	0.0000	2.0000	
1904	0.4100	0.0000	0.0000	2.0000	
1905	0.4100	0.0000	0.0000	2.0000	
1906	0.4100	0.0000	0.0000	2.0000	
1907	0.4100	0.0000	0.0000	2.0000	
1908	0.4100	0.0000	0.0000	2.0000	
1909	0.4100	0.0000	0.0000	2.0000	
1910	0.4100	0.0000	0.0000	2.0000	
1911	0.4100	0.0000	0.0000	2.0000	
1912	0.4100	0.0000	0.0000	2.0000	
1913	0.4100	0.0000	0.0000	2.0000	
1914	0.4100	0.0000	0.0000	2.0000	
1915	0.4100	0.0000	0.0000	2.0000	
1916	0.4100	0.0000	0.0000	2.0000	
1917	0.4100	0.0000	0.0000	2.0000	
1918	0.4100	0.0000	0.0000	2.0000	
1919	0.4100	0.0000	0.0000	2.0000	
1920	0.4100	0.0000	0.0000	2.0000	
1921	0.4100	0.0000	0.0000	2.0000	
1922	0.4100	0.0000	0.0000	2.0000	
1923	0.4100	0.0000	0.0000	2.0000	
1924	0.4100	0.0000	0.0000	2.0000	
1925	0.4100	0.0000	0.0000	2.0000	
1926	0.4100	0.0000	0.0000	2.0000	
1927	0.4100	0.0000	0.0000	2.0000	
1928	0.4100	0.0000	0.0000	2.0000	
1929	0.4100	0.0000	0.0000	2.0000	
1930	0.4100	0.0000	0.0000	2.0000	
1931	0.4100	0.0000	0.0000	2.0000	
1932	0.4100	0.0000	0.0000	2.0000	
1933	0.4100	0.0000	0.0000	2.0000	
1934	0.4100	0.0000	0.0000	2.0000	
1935	0.4100	0.0000	0.0000	2.0000	
1936	0.4100	0.0000	0.0000	2.0000	
1937	0.4100	0.0000	0.0000	2.0000	
1938	0.4100	0.0000	0.0000	2.0000	
1939	0.4100	0.0000	0.0000	2.0000	
1940	0.4100	0.0000	0.0000	2.0000	
1941	0.4100	0.0000	0.0000	2.0000	
1942	0.4100	0.0000	0.0000	2.0000	
1943	0.4100	0.0000	0.0000	2.0000	
1944	0.4100	0.0000	0.0000	2.0000	
1945	0.4100	0.0000	0.0000	2.0000	
1946	0.4100	0.0000	0.0000	2.0000	
1947	0.4100	0.0000	0.0000	2.0000	
1948	0.4100	0.0000	0.0000	2.0000	
1949	0.4100	0.0000	0.0000	2.0000	
1950	0.4100	0.0000	0.0000	2.0000	
1951	0.4100	0.0000	0.0000	2.0000	
1952	0.4100	0.0000	0.0000	2.0000	
1953	0.4100	0.0000	0.0000	2.0000	
1954	0.4100	0.0000	0.0000	2.0000	
1955	0.4100	0.0000	0.0000	2.0000	
1956	0.4100	0.0000	0.0000	2.0000	
1957	0.4100	0.0000	0.0000	2.0000	
1958	0.4100	0.0000	0.0000	2.0000	
1959	0.4100	0.0000	0.0000	2.0000	
1960	0.4100	0.0000	0.0000	2.0000	
1961	0.4100	0.0000	0.0000	2.0000	
1962	0.4100	0.0000	0.0000	2.0000	
1963	0.4100	0.0000	0.0000	2.0000	
1964	0.4100	0.0000	0.0000	2.0000	
1965	0.4100	0.0000	0.0000	2.0000	
1966	0.4100	0.0000	0.0000	2.0000	
1967	0.4100	0.0000	0.0000	2.0000	
1968	0.4100	0.0000	0.0000	2.0000	
1969	0.4100	0.0000	0.0000	2.0000	
1970	0.4100	0.0000	0.0000	2.0000	
1971	0.4100	0.0000	0.0000	2.0000	
1972	0.4100	0.0000	0.0000	2.0000	
1973	0.4100	0.0000	0.0000	2.0000	
1974	0.4100	0.0000	0.0000	2.0000	
1975	0.4100	0.0000	0.0000	2.0000	
1976	0.4100	0.0000	0.0000	2.0000	
1977	0.4100	0.0000	0.0000	2.0000	
1978	0.4100	0.0000	0.0000	2.0000	
1979	0.4100	0.0000	0.0000	2.0000	
1980	0.4100	0.0000	0.0000	2.0000	
1981	0.4100	0.0000	0.0000	2.0000	
1982	0.4100	0.0000	0.0000	2.0000	
1983	0.4100	0.0000	0.0000	2.0000	
1984	0.4100	0.0000	0.0000	2.0000	
1985	0.4100	0.0000	0.0000	2.0000	
1986	0.4100	0.0000	0.0000	2.0000	
1987	0.4100	0.0000	0.0000	2.0000	
1988	0.4100	0.0000	0.0000	2.0000	
1989	0.4100	0.0000	0.0000	2.0000	
1990	0.4100	0.0000	0.0000	2.0000	
1991	0.4100	0.0000	0.0000	2.0000	
1992	0.4100	0.0000	0.0000	2.0000	
1993	0.4100	0.0000	0.0000	2.0000	
1994	0.4100	0.0000	0.0000	2.0000	
1995	0.4100	0.0000	0.0000	2.0000	
1996	0.4100	0.0000	0.0000	2.0000	
1997	0.4100	0.0000	0.0000	2.0000	
1998	0.4100	0.0000	0.0000	2.0000	
1999	0.4100	0.0000	0.0000	2.0000	
2000	0.4100	0.0000	0.0000	2.0000	
2001	0.4100	0.0000	0.0000	2.0000	
2002	0.4100	0.0000	0.0000	2.0000	
2003	0.4100	0.0000	0.0000	2.0000	
2004	0.4100	0.0000	0.0000	2.0000	
2005	0.4100	0.0000	0.0000	2.0000	
2006	0.4100	0.0000	0.0000	2.0000	
2007	0.4100	0.0000	0.0000	2.0000	
2008	0.4100	0.0000	0.0000	2.0000	
2009	0.4100	0.0000	0.0000	2.0000	
2010	0.4100	0.0000	0.0000	2.0000	
2011	0.4100	0.0000	0.0000	2.0000	
2012	0.4100	0.0000	0.0000	2.0000	
2013	0.4100	0.0000	0.0000	2.0000	
2014	0.4100	0.0000	0.0000	2.0000	
2015	0.4100	0.0000	0.0000	2.0000	
2016	0.4100	0.0000	0.0000	2.0000	
2017	0.4100	0.0000	0.0000	2.0000	
2018	0.4100	0.0000	0.0000	2.0000	
2019	0.4100	0.0000	0.0000	2.0000	
2020	0.4100	0.0000	0.0000	2.0000	
2021	0.4100	0.0000	0.0000	2.0000	
2022	0.4100	0.0000	0.0000	2.0000	
2023	0.4100	0.0000	0.0000	2.0000	
2024	0.4100	0.0000	0.0000	2.0000	
2025	0.4100	0.0000	0.0000	2.0000	
2026	0.4100	0.0000	0.0000	2.0000	
2027	0.4100	0.0000	0.0000	2.0000	
2028	0.4100	0.0000	0.0000	2.0000	
2029	0.4100	0.0000	0.0000	2.0000	
2030	0.4100	0.0000	0.0000	2.0000	
2031	0.4100	0.0000	0.0000	2.0000	
2032	0.4100	0.0000	0.0000	2.0000	
2033	0.4100	0.0000	0.0000	2.0000	
2034	0.4100	0.0000	0.0000	2.0000	
2035	0.4100	0.0000	0.0000	2.0000	
2036	0.4100	0.0000	0.0000	2.0000	
2037	0.4100	0.0000	0.0000	2.0000	
2038	0.4100	0.0000	0.0000	2.0000	
2039	0.4100	0.0000	0.0000	2.0000	
2040	0.4100	0.0000	0.0000	2.0000	
2041	0.4100	0.0000	0.0000	2.0000	
2042	0.4100	0.0000	0.0000	2.0000	
2043	0.4100	0.0000	0.0000	2.0000	
2044	0.4100	0.0000	0.0000	2.0000	
2045	0.4100	0.0000	0.0000	2.0000	
2046	0.4100	0.0000	0.0000	2.0000	
2047	0.4100	0.0000	0.0000	2.0000	
2048	0.4100	0.0000	0.0000	2.0000	
2049	0.4100	0.0000	0.0000	2.0000	
2050	0.4100	0.0000	0.0000	2.0000	
2051	0.4100	0.0000	0.0000	2.0000	
2052	0.4100	0.0000	0.0000	2.0000	
2053	0.4100	0.0000	0.0000	2.0000	
2054	0.4100	0.0000	0.0000	2.0000	
2055	0.4100	0.0000	0.0000	2.0000	
2056	0.4100	0.0000	0.0000	2.0000	
2057	0.4100	0.0000	0.0000	2.0000	
2058	0.4100	0.0000	0.0000	2.0000	
2059	0.4100	0.0000	0.0000	2.0000	
2060	0.4100	0.0000	0.0000	2.0000	
2061	0.4100	0.0000	0.0000	2.0000	
2062	0.4100	0.0000	0.0000	2.0000	
2063	0.4100	0.0000	0.0000	2.0000	
2064	0.4100	0.0000	0.0000	2.0000	
2065	0.4100	0.0000	0.0000	2.0000	
2066	0.4100	0.0000	0.0000	2.0000	
2067	0.4100	0.0000	0.0000	2.0000	
2068	0.4100	0.0000	0.0000	2.0000	
2069	0.4100	0.0000	0.0000	2.0000	
2070	0.4100	0.0000	0.0000	2.0000	
2071	0.4100	0.0000	0.0000	2.0000	
2072	0.4100	0.0000	0.0000	2.0000	
2073	0.4100	0.0000	0.0000	2.0000	
2074	0.4100	0.0000	0.0000	2.0000	
2075	0.4100	0.0000	0.0000	2.0000	
2076	0.4100	0.0000	0.0000	2.0000	
2077	0.4100	0.0000	0.0000	2.0000	
2078	0.4100	0.0000	0.0000	2.0000	
2079	0.4100	0.0000	0.0000	2.0000	
2080	0.4100	0.0000	0.0000	2.0000	
2081	0.4100	0.0000	0.0000	2.0000	
2082	0.4100	0.0000	0.0000	2.0000	
2083	0.4100	0.0000	0.0000	2.0000	
2084	0.4100	0.0000	0.0000	2.0000	
2085	0.4100	0.0000	0.0000	2.0000	
2086	0.4100	0.0000	0.0000	2.0000	
2087	0.4100	0.0000	0.0000	2.0000	
2088	0.4100	0.0000	0.0000	2.0000	
2089	0.4100	0.0000	0.0000	2.0000	
2090	0.4100	0.0000	0.0000	2.0000	
2091	0.4100	0.0000	0.0000	2.0000	
2092	0.4100	0.0000	0.0000	2.0000	
2093	0.4100	0.0000	0.0000	2.0000	
2094	0.4100	0.0000	0.0000	2.0000	
2095	0.4100	0.0000	0.0000	2.0000	
2096	0.4100	0.0000	0.0000	2.0000	
2097	0.4100	0.0000	0.0000	2.0000	
2098	0.4100	0.0000	0.0000	2.0000	
2099	0.4100	0.0000	0.0000	2.0000	
2100	0.4100	0.0000	0.0000	2.0000	
2101	0.4100	0.0000	0.0000	2.0000	
2102	0.4100	0.0000	0.0000	2.0000	
2103	0.4100	0.0000	0.0000	2.0000	
2104	0.4100	0.0000	0.0000	2.0000	
2105	0.4100	0.0000	0.0000	2.0000	
2106	0.4100	0.0000	0.0000	2.0000	
2107	0.4100	0.0000	0.0000	2.0000	
2108	0.4100	0.0000	0.0000	2.0000	
2109	0.4100	0.0000	0.0000	2.0000	
2110	0.4100	0.0000	0.0000	2.0000	
2111	0.4100	0.0000	0.0000	2.0000	
2112	0.4100	0.0000	0.0000	2.0000	
2113	0.4100	0.0000	0.0000	2.0000	
2114	0.4100	0.0000	0.0000	2.0000	
2115	0.4100	0.0000	0.0000	2.0000	
2116	0.4100	0.0000	0.0000	2.0000	
2117	0.4100	0.0000	0.0000	2.0000	
2118	0.4100	0.0000	0.0000	2.0000	
2119	0.4100	0.0000	0.0000	2.0000	
2120	0.4100	0.0000	0.0000	2.0000	
2121	0.4100	0.0000	0.0000	2.0000	
2122	0.4100	0.0000	0.0000	2.0000	
2123	0.4100	0.0000	0.0000	2.0000	
2124	0.4100	0.0000	0.0000	2.0000	
2125	0.4100	0.0000	0.0000	2.0000	
2126	0.4100	0.0000	0.0000	2.0000	
2127	0.4100	0.0000	0.0000	2.0000	
2128	0.4100	0.0000	0.0000	2.0000	
2129	0.4100	0.0000	0.0000	2.0000	
2130	0.4100	0.0000	0.0000	2.0000	
2131	0.4100	0.0000	0.0000	2.0000	
2132	0.4100	0.0000	0.0000	2.0000	
2133	0.4100	0.0000	0.0000	2.0000	
2134	0.4100	0.0000	0.0000	2.0000	
2135	0.4100	0.0000	0.0000	2.0000	
2136	0.4100	0.0000	0.0000	2.0000	
2137	0.4100	0.0000	0.0000	2.0000	
2138	0.4100	0.0000	0.0000	2.0000	
2139	0.4100	0.0000	0.0000	2.0000	
2140	0.4100	0.0000	0.0000	2.0000	
2141	0.4100	0.0000	0.0000	2.0000	
2142	0.4100	0.0000	0.0000	2.0000	
2143	0.4100	0.0000	0.0000	2.0000	
2144	0.4100	0.0000	0.0000	2.0000	
2145	0.4100	0.0000	0.0000	2.0000	
2146	0.4100	0.0000	0.0000	2.0000	
2147	0.4100	0.0000	0.0000	2.0000	
2148	0.4100	0.0000	0.0000	2.0000	
2149	0.4100	0.0000	0.0000	2.0000	
2150	0.4100	0.0000	0.0000	2.0000	
2151	0.4100	0.0000	0.0000	2.0000	
2152	0.4100	0.0000	0.0000	2.0000	
2153	0.4100	0.0000	0.0000	2.0000	
2154	0.4100	0.0000	0.0000	2.0000	
2155	0.4100	0.0000	0.0000	2.0000	
2156	0.4100	0.0000	0.0000	2.0000	
2157	0.4100	0.0000	0.0000	2.0000	
2158	0.4100	0.0000	0.0000	2.0000	
2159	0.4100	0.0000	0.0000	2.0000	
2160	0.4100	0.0000	0.0000	2.0000	
2161	0.4100	0.0000	0.0000	2.0000	
2162	0.4100	0.0000	0.0000	2.0000	
2163	0.4100	0.0000	0.0000	2.0000	
2164	0.4100	0.0000	0.0000	2.0000	
2165	0.4100	0.0000	0.0000	2.0000	
2166	0.4100	0.0000	0.0000	2.0000	
2167	0.4100	0.0000	0.0000	2.0000	
2168	0.4100	0.0000	0.0000	2.0000	
2169	0.4100	0.0000	0.0000	2.0000	
2170	0.4100	0.0000	0.0000	2.0000	
2171	0.4100	0.0000	0.0000	2.0000	
2172	0.4100	0.0000	0.0000	2.0000	
2173	0.4100	0.0000	0.0000	2.0000	
2174	0.4100	0.0000	0.0000	2.0000	
2175	0.4100	0.0000	0.0000	2.0000	
2176	0.4100	0.0000	0.0000	2.0000	
2177	0.4100	0.0000	0.0000	2.0000	
2178	0.4100	0.0000	0.0000	2.0000	
2179	0.4100	0.0000	0.0000	2.0000	
2180	0.4100	0.0000	0.0000	2.0000	
2181	0.4100	0.0000	0.0000	2.0000	
2182	0.4100	0.0000	0.0000	2.0000	
2183	0.4100	0.0000	0.0000	2.0000	
2184	0.4100	0.0000	0.0000	2.0000	
2185	0.4100	0.0000	0.0000	2.0000	
2186	0.4100	0.0000	0.0000	2.0000	
2187	0.4100	0.0000	0.0000	2.0000	
2188	0.4100	0.0000	0.0000	2.0000	
2189	0.4100	0.0000	0.0000	2.0000	
2190	0.4100	0.0000	0.0000	2.0000	
2191	0.4100	0.0000	0.0000	2.0000	
2192	0.4100	0.0000	0.0000	2.0000	
2193	0.4100	0.0000	0.0000	2.0000	
2194	0.4100	0.0000	0.0000	2.0000	
2195	0.4100	0.0000	0.0000	2.0000	
2196	0.4100	0.0000	0.0000	2.0000	
2197	0.4100	0.0000	0.0000	2.0000	
2198	0.4100	0.0000	0.0000	2.0000	
2199	0.4100	0.0000	0.0000	2.0000	
2200	0.4100	0.0000	0.0000	2.0000	
2201	0.4100	0.0000	0.0000	2.0000	
2202	0.4100	0.0000	0.0000	2.0000	
2203	0.4100	0.0000	0.0000	2.0000	
2204	0.4100	0.0000	0.0000	2.0000	
2205	0.4100	0.0000	0.0000	2.0000	
2206	0.4100	0.0000	0.0000	2.0000	
2207	0.4100	0.0000	0.0000	2.0000	
2208	0.4100	0.0000	0.0000	2.0000	
2209	0.4100	0.0000	0.0000	2.0000	
2210	0.4100	0.0000	0.0000	2.0000	
2211	0.4100	0.0000	0.0000	2.0000	
2212	0.4100	0.0000	0.0000	2.0000	
2213	0.4100	0.0000	0.0000	2.0000	
2214	0.4100	0.0000	0.0000	2.0000	
2215	0.4100	0.0000	0.0000	2.0000	
2216	0.4100	0.0000	0.0000	2.0000	
2217	0.4100	0.0000	0.0000	2.0000	
2218	0.4100	0.0000	0.0000	2.0000	
2219	0.4100	0.0000	0.0000	2.0000	
2220	0.4100	0.0000	0.0000	2.0000	
2221	0.4100	0.0000	0.0000	2.0000	
2222	0.4100	0.0000	0.0000	2.0000	
2223	0.4100	0.0000	0.0000	2.0000	
2224	0.4100	0.0000	0.0000	2.0000	
2225	0.4100	0.0000	0.0000	2.0000	
2226	0.4100	0.0000	0.0000	2.0000	
2227	0.4100	0.0000	0.0000	2.0000	
2228	0.4100	0.0000	0.0000	2.0000	
2229	0.4100	0.0000	0.0000	2.0000	
2230	0.4100	0.0000	0.0000	2.0000	
2231	0.4100	0.0000	0.0000	2.0000	
2232	0.4100	0.0000	0.0000	2.0000	
2233	0.4100	0.0000	0.0000	2.0000	
2234	0.4100	0.0000	0.0000	2.0000	
2235	0.4100	0.0000	0.0000	2.0000	
2236	0.4100	0.0000	0.0000	2.0000	
2237	0.4100	0.0000	0.0000	2.0000	
2238	0.4100	0.0000	0.0000	2.0000	
2239	0.4100	0.0000	0.0000	2.0000	
2240	0.4100	0.0000	0.0000	2.0000	
2241	0.4100	0.0000	0.0000	2.0000	
2242	0.4100	0.0000	0.0000	2.0000	
2243	0.4100	0.0000	0.0000	2.0000	
2244	0.4100	0.0000	0.0000	2.0000	
2245	0.4100	0.0000	0.0000	2.0000	
2246	0.4100	0.0000	0.0000	2.0000	
2247	0.4100	0.0000	0.0000	2.0000	
2248	0.4100	0.0000	0.0000	2.0000	
2249	0.4100	0.0000	0.0000	2.0000	
2250	0.4100	0.0000	0.0000	2.0000	
2251	0.4100	0.0000	0.0000	2.0000	
2252	0.4100	0.0000	0.0000	2.0000	
2253	0.4100	0.0000	0.0000	2.0000	
2254	0.4100	0.0000	0.0000	2.0000	
2255	0.4100	0.0000	0.0000	2.0000	
2256	0.4100	0.0000	0.0000	2.0000	
2257	0.4100	0.0000	0.0000	2.0000	
2258	0.4100	0.0000	0.0000	2.0000	
2259	0.4100	0.0000	0.0000	2.0000	
2260	0.4100	0.0000	0.0000	2.0000	
2261	0.4100	0.0000	0.0000	2.0000	
2262	0.4100	0.0000	0.0000	2.0000	
2263	0.4100	0.0000	0.0000	2.0000	
2264	0.4100	0.0000	0.0000	2.0000	
2265	0.4100	0.0000	0.0000	2.0000	
2266	0.4100	0.0000	0.0000	2.0000	
2267	0.4100	0.0000	0.0000	2.0000	
2268	0.4100	0.0000	0.0000	2.0000	
2269	0.4100	0.0000	0.0000	2.0000	
2270	0.4100	0.0000	0.0000	2.0000	
2271	0.4100	0.0000	0.0000	2.0000	
2272	0.4100	0.0000	0.0000	2.0000	
2273	0.4100	0.0000	0.0000	2.0000	
2274	0.4100	0.0000	0.0000	2.0000	
2275	0.4100	0.0000	0.0000	2.0000	
2276	0.4100	0.0000	0.0000	2.0000	
2277	0.4100	0.0000	0.0000	2.0000	
2278	0.4100	0.0000	0.0000	2.0000	
2279	0.4100	0.0000	0.0000	2.0000	
2280	0.4100	0.0000	0.0000	2.0000	
2281	0.4100	0.0000	0.0000	2.0000	
2282	0.4100	0.0000	0.0000	2.0000	
2283	0.4100	0.0000	0.0000	2.0000	
2284	0.4100	0.0000	0.0000	2.0000	
2285	0.4100	0.0000	0.0000	2.0000	
2286	0.4100	0.0000	0.0000	2.0000	
2287	0.4100	0.0000	0.0000	2.0000	
2288	0.4100	0.0000	0.0000	2.0000	
2289	0.4100	0.0000	0.0000	2.0000	
2290	0.4100	0.0000	0.0000	2.0000	
2291	0.4100	0.0000	0.0000	2.0000	
2292	0.4100	0.0000	0.0000	2.0000	
2293	0.4100	0.0000	0.0000	2.0000	
2294	0.4100	0.0000	0.0000	2.0000	
2295	0.4100	0.0000	0.0000	2.0000	
2296	0.4100	0.0000	0.0000	2.0000	
2297	0.4100	0.0000	0.0000	2.0000	
2298	0.4100	0.0000	0.0000	2.0000	
2299	0.4100	0.0000	0.0000	2.0000	
2300	0.4100	0.0000	0.0000	2.0000	
2301	0.4100	0.0000	0.0000	2.0000	
2302	0.4100	0.0000	0.0000	2.0000	
2303	0.4100	0.0000	0.0000	2.0000	
2304	0.4100	0.0000	0.0000	2.0000	
2305	0.4100	0.0000	0.0000	2.0000	
2306	0.4100	0.0000	0.0000	2.0000	
2307	0.4100	0.0000	0.0000	2.0000	
2308	0.4100	0.0000	0.0000	2.0000	
2309	0.4100	0.0000	0.0000	2.0000	
2310	0.4100	0.0000	0.0000	2.0000	
2311	0.4100	0.0000	0.0000	2.0000	
2312	0.4100	0.0000	0.0000	2.0000	
2313	0.4100	0.0000	0.0000	2.0000	
2314	0.4100	0.0000	0.0000	2.0000	
2315	0.4100	0.0000	0.0000	2.0000	
2316	0.4100	0.0000	0.0000	2.0000	
2317	0.4100	0.0000	0.0000	2.0000	
2318	0.4100	0.0000	0.0000	2.0000	
2319	0.4100	0.0000	0.0000	2.0000	
2320	0.4100	0.0000	0.0000	2.0000	
2321	0.4100	0.0000	0.0000	2.0000	
2322	0.4100	0.0000	0.0000	2.0000	
2323	0.4100	0.0000	0.0000	2.0000	
2324	0.4100	0.0000	0.0000	2.0000	
2325	0.4100	0.0000	0.0000	2.0000	
2326	0.4100	0.0000	0.0000	2.0000	
2327	0.4100	0.0000	0.0000	2.0000	
2328	0.4100	0.0000	0.0000	2.0000	
2329	0.4100	0.0000	0.0000	2.0000	
2330	0.4100	0.0000	0.0000	2.0000	
2331	0.4100	0.0000	0.0000	2.0000	
2332	0.4100	0.0000	0.0000	2.0000	
2333	0.4100	0.0000	0.0000	2.0000	
2334	0.4100	0.0000	0.0000	2.0000	
2335	0.4100	0.0000	0.0000	2.0000	
2336	0.4100	0.0000	0.0000	2.0000	
2337	0.4100	0.0000	0.0000	2.0000	
2338	0.4100	0.0000	0.0000	2.0000	
2339	0.4100	0.0000	0.0000	2.0000	
2340	0.4100	0.0000	0.0000	2.0000	
2341	0.4100	0.0000	0.0000	2.0000	
2342	0.4100	0.0000	0.0000	2.0000	
2343	0.4100	0.0000	0.0000	2.0000	
2344	0.4100	0.0000	0.0000	2.0000	
2345	0.4100	0.0000	0.0000	2.0000	
2346	0.4100	0.0000	0.0000	2.0000	
2347	0.4100	0.0000	0.0000	2.0000	
2348	0.4100	0.0000	0.0000	2.0000	
2349	0.4100	0.0000	0.0000	2.0000	
2350	0.4100	0.0000	0.0000	2.0000	
2351	0.4100	0.0000	0.0000	2.0000	
2352	0.4100	0.0000	0.0000	2.0000	
2353	0.4100	0.0000	0.0000	2.0000	
2354	0.4100	0.0000	0.0000	2.0000	
2355	0.4100	0.0000	0.0000	2.0000	
2356	0.4100	0.0000	0.0000	2.0000	
2357	0.4100	0.0000	0.0000	2.0000	
2358	0.4100	0.0000	0.0000	2.0000	
2359	0.4100	0.0000	0.0000	2.0000	
2360	0.4100	0.0000	0.0000	2.0000	
2361	0.4100	0.0000	0.0000	2.0000	
2362	0.4100	0.0000	0.0000	2.0000	
2363	0.4100	0.0000	0.0000	2.0000	
2364	0.4100	0.0000	0.0000	2.0000	
2365	0.4100	0.0000	0.0000	2.0000	
2366	0.4100	0.0000	0.0000	2.0000	
